"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"1",1,1,"Bauhus, Juergen",6,"Univ Freiburg, Inst Forest Sci, Chair Silviculture, Freiburg, Germany.","univ freiburg","inst forest sci",NA,"chair silviculture","freiburg","germany",NA,"G-4449-2013","0000-0002-9673-4986","WOS:000494691700021",1,"J","2019",NA
"2",2,2,"Danescu, Adrian",3,"Thunen Inst Forest Ecosyst, Eberswalde, Germany.","thunen inst forest ecosyst","thunen inst forest ecosyst",NA,"eberswalde",NA,"germany",NA,NA,"0000-0002-2910-4976","WOS:000494691700021",1,"J","2019",NA
"3",3,3,"Fichtner, Andreas",4,"Leuphana Univ Luneburg, Inst Ecol, Luneburg, Germany.","leuphana univ luneburg",NA,NA,"inst ecol","luneburg","germany",NA,NA,NA,"WOS:000494691700021",1,"J","2019",NA
"4",4,4,"Nock, Charles A.",5,"Univ Alberta, Fac Agr Life & Environm Sci, Dept Renewable Resources, Edmonton, AB, Canada.","univ alberta","fac agr life & environm sci",NA,"edmonton","ab","canada",NA,NA,NA,"WOS:000494691700021",1,"J","2019",NA
"5",5,2800,"Potvin, Catherine",7,"McGill Univ, Dept Biol, Montreal, PQ, Canada.","mcgill univ","dept biol",NA,"montreal","pq","canada",NA,NA,NA,"WOS:000494691700021",1,"J","2019",NA
"6",6,6,"Schnabel, Florian",1,"Univ Freiburg, Inst Forest Sci, Chair Silviculture, Freiburg, Germany.","univ freiburg","inst forest sci",NA,"chair silviculture","freiburg","germany","german ctr integrat biodivers res idiv, leipzig, germany.",NA,"0000-0001-8452-4001","WOS:000494691700021",1,"J","2019",NA
"7",7,7,"Schwarz, Julia A.",2,"Univ Freiburg, Inst Forest Sci, Chair Silviculture, Freiburg, Germany.","univ freiburg","inst forest sci",NA,"chair silviculture","freiburg","germany",NA,"N-6081-2018","0000-0003-2610-3588","WOS:000494691700021",1,"J","2019",NA
"8",8,760,"Leung, Brian",2,"McGill Univ, Biol Dept, Montreal, PQ, Canada.","mcgill univ","biol dept",NA,"montreal","pq","canada",NA,NA,NA,"WOS:000494558700001",2,"J",NA,NA
"9",9,9,"Sellers, Andrew J.",1,"Smithsonian Trop Res Inst, Naos Marine Lab, Apartado Postal 0843-03092, Panama City, Panama.","smithsonian trop res inst","smithsonian trop res inst","0843-03092","apartado postal ","panama city","panama","smithsonian trop res inst, naos marine lab, apartado postal 0843-03092, panama city, panama.",NA,NA,"WOS:000494558700001",2,"J",NA,NA
"10",10,4648,"Torchin, Mark E.",3,"Smithsonian Trop Res Inst, Naos Marine Lab, Apartado Postal 0843-03092, Panama City, Panama.","smithsonian trop res inst","smithsonian trop res inst","0843-03092","apartado postal ","panama city","panama",NA,NA,NA,"WOS:000494558700001",2,"J",NA,NA
"11",11,11,"Bashevkin, Samuel M.",1,"Univ Calif Davis, Bodega Marine Lab, Bodega Bay, CA 94923 USA.","univ calif davis","bodega marine lab","94923","bodega bay","ca","usa","delta stewardship council, delta sci program, sacramento, ca 95814 usa.",NA,"0000-0001-7406-7089","WOS:000494665100001",3,"J",NA,NA
"12",12,12,"Christy, John H.",2,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"panama city",NA,"panama",NA,NA,NA,"WOS:000494665100001",3,"J",NA,NA
"13",13,13,"Morgan, Steven G.",3,"Univ Calif Davis, Bodega Marine Lab, Bodega Bay, CA 94923 USA.","univ calif davis","bodega marine lab","94923","bodega bay","ca","usa",NA,NA,NA,"WOS:000494665100001",3,"J",NA,NA
"14",14,571,"Ahumada, Jorge",2,"Conservat Int, Betty & Gordon Moore Ctr Sci, Arlington, VA USA.","conservat int",NA,NA,"arlington","va","usa",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"15",15,15,"Alvarez, Patricia",5,"Field Museum Nat Hist, Chicago, IL 60605 USA.","field museum nat hist",NA,"60605","chicago","il","usa",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"16",16,16,"Boekee, Kelly",6,"Wageningen Univ, Dept Environm Sci, Wageningen, Netherlands.","wageningen univ",NA,NA,"dept environm sci","wageningen","netherlands",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"17",17,1390,"Espinosa, Santiago",7,"Univ Autonoma San Luis Potosi, Fac Ciencias, San Luis Potosi, San Luis Potosi, Mexico.","univ autonoma san luis potosi","fac ciencias",NA,"san luis potosi","san luis potosi","mexico",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"18",18,575,"Jansen, Patrick A.",3,"Smithsonian Trop Res Inst, Ctr Trop Forest Sci, Balboa, Ancon, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"balboa","ancon","panama",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"19",19,19,"Lima, Marcela Guimaraes Moreira",8,"Univ Fed Para, Belem, Para, Brazil.","univ fed para",NA,NA,"belem","para","brazil",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"20",20,20,"Martin, Emanuel H.",9,"Coll African Wildlife Management, Dept Wildlife Management, Mweka, Moshi, Tanzania.","coll african wildlife management","dept wildlife management",NA,"mweka","moshi","tanzania",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"21",21,21,"O'Brien, Timothy G.",10,"Wildlife Conservat Soc, Bronx, NY USA.","wildlife conservat soc",NA,NA,"bronx","ny","usa",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"22",22,22,"Rosa, Melissa",13,"Conservat Int, Betty & Gordon Moore Ctr Sci, Arlington, VA USA.","conservat int",NA,NA,"arlington","va","usa",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"23",23,4303,"Rovero, Francesco",1,"Univ Florence, Dept Biol, Sesto Fiorentino, Italy.","univ florence",NA,NA,"dept biol","sesto fiorentino","italy","muse museo sci, trop biodivers sect, trento, italy.",NA,NA,"WOS:000494828700001",4,"J",NA,NA
"24",24,24,"Salvador, Julia",11,"Wildlife Conservat Soc, Quito, Ecuador.","wildlife conservat soc",NA,NA,"quito",NA,"ecuador",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"25",25,25,"Santos, Fernanda",12,"Univ Fed Para, Belem, Para, Brazil.","univ fed para",NA,NA,"belem","para","brazil",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"26",26,26,"Sheil, Douglas",4,"Norwegian Univ Life Sci NMBU, Fac Environm Sci & Nat Resource Management MINA, As, Norway.","norwegian univ life sci nmbu",NA,NA,"fac environm sci & nat resource management mina","as","norway",NA,"A-3867-2015","0000-0002-1166-6591","WOS:000494828700001",4,"J",NA,NA
"27",27,27,"Sutherland, Chris",15,"Univ Massachusetts Amherst, Dept Environm Conservat, Amherst, MA USA.","univ massachusetts amherst",NA,NA,"amherst","ma","usa",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"28",28,28,"Tenan, Simone",16,"MUSE Museo Sci, Vertebrate Zool Sect, Trento, Italy.","muse museo sci",NA,NA,"vertebrate zool sect","trento","italy",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"29",29,29,"Zvoleff, Alexander",14,"Conservat Int, Betty & Gordon Moore Ctr Sci, Arlington, VA USA.","conservat int",NA,NA,"arlington","va","usa",NA,NA,NA,"WOS:000494828700001",4,"J",NA,NA
"30",30,30,"Alonso-Rodriguez, Aura M.",3,"US Forest Serv, USDA, Int Inst Trop Forestry, Jardin Bot Sur, 1201 Calle Ceiba, Rio Piedras, PR 00926 USA.","us forest serv","1201 calle ceiba","00926","rio piedras","pr","usa",NA,NA,"0000-0002-6500-9503","WOS:000493775700004",5,"J","2019",NA
"31",31,973,"Anderson-Teixeira, Kristina",4,"Smithsonian Trop Res Inst, Ctr Trop Forest Sci, Forest Global Earth Observ, Panama City, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"forest global earth observ","panama city","panama",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"32",32,32,"Aparecido, Luiza Maria T.",6,"Arizona State Univ, Sch Life Sci, Tempe, AZ USA.","arizona state univ",NA,NA,"tempe","az","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"33",33,2196,"Asbjornsen, Heidi",5,"Univ New Hampshire, Dept Nat Resources & Environm, Durham, NH 03824 USA.","univ new hampshire","dept nat resources & environm","03824","durham","nh","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"34",34,772,"Baraloto, Christopher",8,"Florida Int Univ, Dept Biol Sci, ICTB, Miami, FL 33199 USA.","florida int univ","ictb","33199","miami","fl","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"35",35,2197,"Berry, Z. Carter",7,"Chapman Univ, Schmid Coll Sci & Technol, Orange, CA USA.","chapman univ",NA,NA,"orange","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"36",36,228,"Bonal, Damien",9,"Univ Lorraine, INRA, AgroParisTech, UMR Silva, F-54000 Nancy, France.","univ lorraine","inra","54000"," nancy",NA,"france",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"37",37,37,"Borrego, Isaac",10,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM 87545 USA.","los alamos natl lab","earth & environm sci div","87545","los alamos","nm","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"38",38,38,"Burban, Benoit",11,"Univ Guyane, Univ Antilles, INRA, UMR EcoFoG,CNRS,Cirad,AgroParisTech, F-97310 Kourou, France.","univ guyane","univ antilles","97310"," kourou",NA,"france",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"39",39,1606,"Chambers, Jeffrey Q.",12,"Univ Calif Berkeley, Dept Geog, Berkeley, CA 94720 USA.","univ calif berkeley","dept geog","94720","berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"40",40,40,"Christianson, Danielle S.",13,"Lawrence Berkeley Natl Lab, Computat Res Div, Berkeley, CA USA.","lawrence berkeley natl lab",NA,NA,"berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"41",41,2736,"Christoffersen, Bradley",2,"Univ Texas Rio Grande Valley, Dept Biol, Edinburg, TX USA.","univ texas rio grande valley",NA,NA,"edinburg","tx","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"42",42,214,"Detto, Matteo",14,"Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","princeton univ","dept ecol & evolutionary biol","08544","princeton","nj","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"43",43,231,"Faybishenko, Boris",15,"Univ Calif Berkeley, Dept Geog, Berkeley, CA 94720 USA.","univ calif berkeley","dept geog","94720","berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"44",44,44,"Fontes, Clarissa G.",16,"Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.","univ calif berkeley","dept integrat biol","94720","berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"45",45,1532,"Fortunel, Claire",17,"Univ Texas Austin, Dept Integrat Biol, Austin, TX 78712 USA.","univ texas austin","dept integrat biol","78712","austin","tx","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"46",46,46,"Gimenez, Bruno O.",18,"INPA, Manaus, Amazonas, Brazil.","inpa",NA,NA,"manaus","amazonas","brazil",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"47",47,47,"Grossiord, Charlotte",1,"Swiss Fed Inst Forest Snow & Landscape Res WSL, Zurcherstr 111, CH-8903 Birmensdorf, Switzerland.","swiss fed inst forest snow & landscape res wsl","swiss fed inst forest snow & landscape res wsl","8903"," birmensdorf",NA,"switzerland","los alamos natl lab, earth & environm sci div, los alamos, nm 87545 usa.",NA,"0000-0002-9113-3671","WOS:000493775700004",5,"J","2019",NA
"48",48,48,"Jardine, Kolby J.",19,"Lawrence Berkeley Natl Lab, Climate & Ecosyst Sci Div, Berkeley, CA USA.","lawrence berkeley natl lab",NA,NA,"berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"49",49,2742,"Kueppers, Lara",20,"Univ Calif Berkeley, Dept Geog, Berkeley, CA 94720 USA.","univ calif berkeley","dept geog","94720","berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"50",50,50,"McDowell, Nate G.",33,"Pacific Northwest Natl Lab, Earth Syst Sci Div, Richland, WA 99352 USA.","pacific northwest natl lab","earth syst sci div","99352","richland","wa","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"51",51,51,"Miller, Gretchen R.",21,"Texas A&M Univ, Zachry Dept Civil Engn, 3136 TAMU, College Stn, TX USA.","texas a&m univ",NA,NA,"college stn","tx","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"52",52,2204,"Moore, Georgianne W.",22,"Texas A&M Univ, Dept Ecosyst Sci & Management, College Stn, TX USA.","texas a&m univ",NA,NA,"college stn","tx","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"53",53,2744,"Negron-Juarez, Robinson",23,"Univ Calif Berkeley, Dept Geog, Berkeley, CA 94720 USA.","univ calif berkeley","dept geog","94720","berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"54",54,54,"Stahl, Clement",24,"Univ Guyane, Univ Antilles, INRA, UMR EcoFoG,CNRS,Cirad,AgroParisTech, F-97310 Kourou, France.","univ guyane","univ antilles","97310"," kourou",NA,"france",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"55",55,6727,"Swenson, Nathan G.",25,"Univ Maryland, Dept Biol, College Pk, MD 20742 USA.","univ maryland","dept biol","20742","college pk","md","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"56",56,56,"Trotsiuk, Volodymyr",26,"Swiss Fed Inst Forest Snow & Landscape Res WSL, Zurcherstr 111, CH-8903 Birmensdorf, Switzerland.","swiss fed inst forest snow & landscape res wsl","swiss fed inst forest snow & landscape res wsl","8903"," birmensdorf",NA,"switzerland",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"57",57,57,"Varadharajan, Charu",27,"Univ Calif Berkeley, Dept Geog, Berkeley, CA 94720 USA.","univ calif berkeley","dept geog","94720","berkeley","ca","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"58",58,58,"Warren, Jeffrey M.",28,"Oak Ridge Natl Lab, Div Environm Sci, Climate Change Sci Inst, POB 2008, Oak Ridge, TN 37831 USA.","oak ridge natl lab","pob 2008","37831","oak ridge","tn","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"59",59,59,"Wei, Liang",30,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM 87545 USA.","los alamos natl lab","earth & environm sci div","87545","los alamos","nm","usa",NA,"K-3522-2015","0000-0001-8967-5036","WOS:000493775700004",5,"J","2019",NA
"60",60,60,"Wolfe, Brett T.",29,"Smithsonian Trop Res Inst, Ctr Trop Forest Sci, Panama City, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"ctr trop forest sci","panama city","panama",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"61",61,61,"Wood, Tana E.",31,"US Forest Serv, USDA, Int Inst Trop Forestry, Jardin Bot Sur, 1201 Calle Ceiba, Rio Piedras, PR 00926 USA.","us forest serv","1201 calle ceiba","00926","rio piedras","pr","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"62",62,1644,"Xu, Chonggang",32,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM 87545 USA.","los alamos natl lab","earth & environm sci div","87545","los alamos","nm","usa",NA,NA,NA,"WOS:000493775700004",5,"J","2019",NA
"63",63,5501,"Abd Rahman, Kassim",61,"Forest Res Inst Malaysia, Selangor Darul Ehsan, Malaysia.","forest res inst malaysia","forest res inst malaysia",NA,"selangor darul ehsan",NA,"malaysia",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"64",64,2131,"Abu Salim, Kamariah",4,"Univ Brunei Darussalam, Fac Sci, Bandar Seri Begawan, Brunei.","univ brunei darussalam",NA,NA,"fac sci","bandar seri begawan","brunei",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"65",65,65,"Allen, David",5,"Middlebury Coll, Dept Biol, Middlebury, VT USA.","middlebury coll",NA,NA,"middlebury","vt","usa",NA,NA,"0000-0002-0712-9603","WOS:000491025800008",6,"J","2019",NA
"66",66,66,"Alvarez, Mauricio",6,"Inst Invest Recursos Biol Alexander von Humboldt, Bogota, Colombia.","inst invest recursos biol alexander von humboldt","inst invest recursos biol alexander von humboldt",NA,"bogota",NA,"colombia",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"67",67,3926,"Bourg, Norman",7,"Smithsonian Conservat Biol Inst, Front Royal, VA USA.","smithsonian conservat biol inst",NA,NA,"front royal","va","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"68",68,5796,"Brockelman, Warren Y.",8,"Natl Ctr Genet Engn & Biotechnol, Klongluang, Pathum Thani, Thailand.","natl ctr genet engn & biotechnol",NA,NA,"klongluang","pathum thani","thailand",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"69",69,4035,"Bunyavejchewin, Sarayudh",9,"Dept Natl Pk Wildlife & Plant Conservat, Res Off, Bangkok, Thailand.","dept natl pk wildlife & plant conservat",NA,NA,"res off","bangkok","thailand",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"70",70,70,"Butt, Nathalie",10,"Univ Queensland, Ctr Excellence Environm Decis, Australlan Res Council, St Lucia, Qld, Australia.","univ queensland","ctr excellence environm decis",NA,"st lucia","qld","australia",NA,"B-3558-2014","0000-0003-1517-6191","WOS:000491025800008",6,"J","2019",NA
"71",71,977,"Cao, Min",11,"Chinese Acad Sci, Key Lab Trop Forest Ecol, Xishuangbanna Trop Bot Garden, Kunming, Yunnan, Peoples R China.","chinese acad sci","key lab trop forest ecol",NA,"kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"72",72,72,"Chanthorn, Wirong",12,"Kasetsart Univ, Fac Environm, Dept Environm Technol & Management, Bangkok, Thailand.","kasetsart univ","fac environm",NA,"dept environm technol & management","bangkok","thailand",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"73",73,1775,"Chao, Wei-Chun",13,"Natl Chiayi Univ, Dept Forestry & Nat Resources, Chiayi, Taiwan.","natl chiayi univ",NA,NA,"dept forestry & nat resources","chiayi","taiwan",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"74",74,1987,"Chisholm, Ryan A.",2,"Natl Univ Singapore, Dept Biol Sci, Singapore, Singapore.","natl univ singapore",NA,NA,"dept biol sci","singapore","singapore",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"75",75,1686,"Clay, Keith",14,"Indiana Univ, Dept Biol, Bloomington, IN USA.","indiana univ",NA,NA,"bloomington","in","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"76",76,529,"Condit, Richard",15,"Field Museum Nat Hist, Chicago, IL 60605 USA.","field museum nat hist",NA,"60605","chicago","il","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"77",77,1781,"Cordell, Susan",16,"Inst Pacific Isl Forestry, Pacific Southwest Res Stn, Hilo, HI USA.","inst pacific isl forestry",NA,NA,"hilo","hi","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"78",78,6460,"da Silva, Joao Batista",17,"INPA, PDBFF, Manaus, Amazonas, Brazil.","inpa","pdbff",NA,"manaus","amazonas","brazil",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"79",79,1782,"Dattaraja, H. S.",18,"Indian Inst Sci, Ctr Ecol Sci, Bangalore, Karnataka, India.","indian inst sci","indian inst sci","rnata","kaka",NA,"india",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"80",80,80,"Davies, Stuart J.",3,"Smithsonian Trop Res Inst, Forest Global Earth Observ, Balboa, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"forest global earth observ","balboa","panama",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"81",81,81,"Segalin de Andrade, Ana Cristina",19,"INPA, PDBFF, Manaus, Amazonas, Brazil.","inpa","pdbff",NA,"manaus","amazonas","brazil",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"82",82,82,"de Oliveira, Alexandre A.",20,"Univ Sao Paulo, Inst Biociencias, Sao Paulo, Brazil.","univ sao paulo",NA,"encia","inst biocis","sao paulo","brazil",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"83",83,83,"den Ouden, Jan",21,"Wageningen Univ, Dept Environm Sci, Wageningen, Netherlands.","wageningen univ",NA,NA,"dept environm sci","wageningen","netherlands",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"84",84,6565,"Drescher, Michael",22,"Univ Waterloo, Fac Environm, Sch Planning, Waterloo, ON, Canada.","univ waterloo","fac environm",NA,"waterloo","on","canada",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"85",85,4367,"Fletcher, Christine",23,"Forest Res Inst Malaysia, Selangor Darul Ehsan, Malaysia.","forest res inst malaysia","forest res inst malaysia",NA,"selangor darul ehsan",NA,"malaysia",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"86",86,2181,"Fung, Tak",85,"Natl Univ Singapore, Dept Biol Sci, Singapore, Singapore.","natl univ singapore",NA,NA,"dept biol sci","singapore","singapore","natl univ singapore, dept biol sci, singapore, singapore.",NA,NA,"WOS:000491025800008",6,"J","2019",NA
"87",87,87,"Giardina, Christian P.",24,"Inst Pacific Isl Forestry, Pacific Southwest Res Stn, Hilo, HI USA.","inst pacific isl forestry",NA,NA,"hilo","hi","usa",NA,"C-3120-2011","0000-0002-3431-5073","WOS:000491025800008",6,"J","2019",NA
"88",88,5511,"Gunatilleke, C. V. Savitri",25,"Univ Peradeniya, Fac Sci, Dept Bot, Peradeniya, Sri Lanka.","univ peradeniya","fac sci",NA,"dept bot","peradeniya","sri lanka",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"89",89,5512,"Gunatilleke, I. A. U. Nimal",26,"Univ Peradeniya, Fac Sci, Dept Bot, Peradeniya, Sri Lanka.","univ peradeniya","fac sci",NA,"dept bot","peradeniya","sri lanka",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"90",90,90,"Hau, Billy C. H.",27,"Univ Hong Kong, Sch Biol Sci, Pokfulam, Hong Kong, Peoples R China.","univ hong kong","sch biol sci",NA,"pokfulam","hong kong","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"91",91,1113,"He, Fangliang",28,"Univ Alberta, Dept Renewable Resources, Edmonton, AB, Canada.","univ alberta","dept renewable resources",NA,"edmonton","ab","canada",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"92",92,400,"Howe, Robert",29,"Univ Wisconsin, Cofrin Ctr Biodivers, Green Bay, WI 54302 USA.","univ wisconsin","cofrin ctr biodivers","54302","green bay","wi","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"93",93,1618,"Hsieh, Chang-Fu",30,"Natl Taiwan Univ, Inst Ecol & Evolutionary Biol, Taipei, Taiwan.","natl taiwan univ",NA,NA,"inst ecol & evolutionary biol","taipei","taiwan",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"94",94,530,"Hubbell, Stephen",31,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA USA.","univ calif los angeles",NA,NA,"los angeles","ca","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"95",95,95,"Inman-Narahari, Faith M.",32,"Inst Pacific Isl Forestry, Pacific Southwest Res Stn, Hilo, HI USA.","inst pacific isl forestry",NA,NA,"hilo","hi","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"96",96,575,"Jansen, Patrick A.",33,"Smithsonian Trop Res Inst, Forest Global Earth Observ, Balboa, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"forest global earth observ","balboa","panama",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"97",97,1621,"Johnson, Daniel J.",34,"Univ Florida, Sch Forest Resources & Conservat, Gainesville, FL 32611 USA.","univ florida","sch forest resources & conservat","32611","gainesville","fl","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"98",98,98,"Kong, Lee Sing",35,"Nanyang Technol Univ, Natl Inst Educ, Nat Sci & Sci Educ, Singapore, Singapore.","nanyang technol univ","natl inst educ",NA,"nat sci & sci educ","singapore","singapore",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"99",99,99,"Kral, Kamil",36,"Silva Tarouca Res Inst, Dept Forest Ecol, Brno, Czech Republic.","silva tarouca res inst","silva tarouca res inst",NA,"dept forest ecol","brno","czech republic",NA,"E-4415-2014",NA,"WOS:000491025800008",6,"J","2019",NA
"100",100,100,"Ku, Chen-Chia",37,"Natl Chiayi Univ, Dept Forestry & Nat Resources, Chiayi, Taiwan.","natl chiayi univ",NA,NA,"dept forestry & nat resources","chiayi","taiwan",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"101",101,995,"Lai, Jiangshan",38,"Chinese Acad Sci, Inst Bot, Beijing, Peoples R China.","chinese acad sci","inst bot",NA,"inst bot","beijing","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"102",102,102,"Larson, Andrew J.",39,"Univ Montana, WA Franke Coll Forestry & Conservat, Missoula, MT 59812 USA.","univ montana","wa franke coll forestry & conservat","59812","missoula","mt","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"103",103,997,"Li, Xiankun",40,"Chinese Acad Sci, Guangxi Inst Bot, Guilin, Guangxi, Peoples R China.","chinese acad sci","guangxi inst bot",NA,"guilin","guangxi","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"104",104,998,"Li, Yide",41,"Chinese Acad Forestry, Res Inst Trop Forestry, Guangzhou, Guangdong, Peoples R China.","chinese acad forestry","res inst trop forestry",NA,"guangzhou","guangdong","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"105",105,404,"Lin, Luxiang",42,"Chinese Acad Sci, Xishuangbanna Trop Bot Garden, Kunming, Yunnan, Peoples R China.","chinese acad sci","xishuangbanna trop bot garden",NA,"kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"106",106,3345,"Lin, YiChing",43,"Tunghai Univ, Dept Life Sci, Taichung, Taiwan.","tunghai univ",NA,NA,"dept life sci","taichung","taiwan",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"107",107,1813,"Liu, Shirong",44,"Chinese Acad Forestry, Res Inst Forest Ecol Environm & Protect, Beijing, Peoples R China.","chinese acad forestry","res inst forest ecol environm & protect",NA,"res inst forest ecol environm & protect","beijing","peoples r china",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"108",108,1626,"Lum, Shawn K. Y.",45,"Nanyang Technol Univ, Natl Inst Educ, Nat Sci & Sci Educ, Singapore, Singapore.","nanyang technol univ","natl inst educ",NA,"nat sci & sci educ","singapore","singapore",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
"109",109,1815,"Lutz, James A.",46,"Utah State Univ, Wildland Resources Dept, Logan, UT 84322 USA.","utah state univ","wildland resources dept","84322","logan","ut","usa",NA,NA,NA,"WOS:000491025800008",6,"J","2019",NA
