,authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
747,747,747,"Allen, Robert B.",4,"8 Roblyn Pl, Lincoln 7608, New Zealand.",8 roblyn pl,NA,NA,lincoln ,NA,new zealand,NA,NA,NA,WOS:000477640700008,71,J,2019,NA
3322,3322,1253,"Hoye, Toke T.",13,"Aarhus Univ, Arctic Res Ctr, Dept Biosci, DK-8000 Aarhus, Denmark.",aarhus univ,arctic res ctr,8000, aarhus,NA,denmark,NA,A-7701-2008,0000-0001-5387-3284,WOS:000402514900013,314,J,2017,NA
3340,3340,1272,"Schmidt, Niels Martin",24,"Aarhus Univ, Arctic Res Ctr, Dept Biosci, DK-8000 Aarhus, Denmark.",aarhus univ,arctic res ctr,8000, aarhus,NA,denmark,NA,G-3843-2011,0000-0002-4166-6218,WOS:000402514900013,314,J,2017,NA
362,362,362,"Balslev, Henrik",3,"Aarhus Univ, Dept Biosci, Aarhus C, Denmark.",aarhus univ,NA,NA,dept biosci,aarhus c,denmark,NA,NA,NA,WOS:000477017900013,37,J,2019,NA
1253,1253,1253,"Hoye, Toke T.",4,"Aarhus Univ, Dept Biosci, Aarhus, Denmark.",aarhus univ,NA,NA,dept biosci,aarhus,denmark,NA,A-7701-2008,0000-0001-5387-3284,WOS:000453767000013,129,J,2019,NA
1272,1272,1272,"Schmidt, Niels Martin",28,"Aarhus Univ, Dept Biosci, Aarhus, Denmark.",aarhus univ,NA,NA,dept biosci,aarhus,denmark,NA,G-3843-2011,0000-0002-4166-6218,WOS:000453767000013,129,J,2019,NA
5694,5694,5538,"Ordonez, Alejandro",10,"Aarhus Univ, Dept Biosci, Aarhus, Denmark.",aarhus univ,NA,NA,dept biosci,aarhus,denmark,NA,I-7950-2013,0000-0003-2873-4551,WOS:000354121600010,617,J,2015,NA
7151,7151,7151,"Jones, Mirkka M.",1,"Aarhus Univ, Dept Biosci, Ecoinformat & Biodivers Grp, DK-8000 Aarhus C, Denmark.",aarhus univ,dept biosci,8000, aarhus c,NA,denmark,"aarhus univ, dept biosci, ecoinformat & biodivers grp, dk-8000 aarhus c, denmark.",M-8948-2018,0000-0002-8157-8730,WOS:000317923300024,810,J,2013,NA
1243,1243,1243,"Bjorkman, Anne D.",5,"Aarhus Univ, Dept Biosci, Ecoinformat & Biodivers, Aarhus, Denmark.",aarhus univ,dept biosci,NA,ecoinformat & biodivers,aarhus,denmark,NA,H-2211-2016,0000-0003-2174-7800,WOS:000453767000013,129,J,2019,NA
324,324,1243,"Bjorkman, Anne D.",12,"Aarhus Univ, Dept Biosci, Grp Informat & Biodivers, Aarhus, Denmark.",aarhus univ,dept biosci,NA,grp informat & biodivers,aarhus,denmark,NA,NA,NA,WOS:000478622500002,34,J,2019,NA
1800,1800,1243,"Bjorkman, Anne D.",21,"Aarhus Univ, Dept Biosci, Sect Ecoinformat & Biodivers, Aarhus, Denmark.",aarhus univ,dept biosci,NA,sect ecoinformat & biodivers,aarhus,denmark,NA,H-2211-2016,0000-0003-2174-7800,WOS:000439785700001,183,J,2018,NA
2203,2203,7296,"Muscarella, Robert",41,"Aarhus Univ, Dept Biosci, Sect Ecoinformat & Biodivers, Aarhus, Denmark.",aarhus univ,dept biosci,NA,sect ecoinformat & biodivers,aarhus,denmark,NA,NA,NA,WOS:000436927300018,187,J,2018,NA
2683,2683,2683,"Svenning, Jens-Christian",18,"Aarhus Univ, Sect Ecoinformat & Biodivers, Dept Biosci, Aarhus C, Denmark.",aarhus univ,sect ecoinformat & biodivers,NA,dept biosci,aarhus c,denmark,NA,Y-3318-2019,0000-0002-3415-0862,WOS:000425027700016,241,J,2018,NA
5538,5538,5538,"Ordonez, Alejandro",3,"Aarhus Univ, Sect Ecoinformat & Biodivers, Dept Biosci, DK-8000 Aarhus C, Denmark.",aarhus univ,sect ecoinformat & biodivers,8000, aarhus c,NA,denmark,NA,I-7950-2013,0000-0003-2873-4551,WOS:000357958900002,598,J,2015,NA
8766,8766,8766,"Ghaffari, M. R.",38,"ABRII, Karaj 315351897, Iran.",abrii,NA,31535,karaj,NA,iran,NA,O-3739-2015,0000-0002-7139-8613,WOS:000282876300023,1029,J,2010,NA
8790,8790,8790,"Kermani, M. J.",59,"ABRII, Karaj 315351897, Iran.",abrii,NA,31535,karaj,NA,iran,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8812,8812,8812,"Mahmoodi, P.",80,"ABRII, Karaj 315351897, Iran.",abrii,NA,31535,karaj,NA,iran,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8814,8814,8814,"Mardi, M.",82,"ABRII, Karaj 315351897, Iran.",abrii,NA,31535,karaj,NA,iran,NA,M-5829-2017,0000-0002-4718-7701,WOS:000282876300023,1029,J,2010,NA
8825,8825,8825,"Pirseyedi, S. M.",94,"ABRII, Karaj 315351897, Iran.",abrii,NA,31535,karaj,NA,iran,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8865,8865,8865,"Zeinolabedini, M.",134,"ABRII, Karaj 315351897, Iran.",abrii,NA,31535,karaj,NA,iran,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
5458,5458,5458,"Krueger, Manuela",1,"Acad Sci Czech Republ, Inst Bot, CZ-25243 Pruhonice, Czech Republic.",acad sci czech republ,inst bot,25243, pruhonice,NA,czech republic,NA,H-1603-2014,NA,WOS:000362194900008,584,J,2015,NA
7027,7027,7027,"Alba, Christina",5,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.",acad sci czech republ,inst bot,25243, pruhonice,NA,czech republic,NA,H-1579-2014,0000-0001-7040-8480,WOS:000318969800001,788,J,2013,NA
7034,7034,7034,"Hejda, Martin",11,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.",acad sci czech republ,inst bot,25243, pruhonice,NA,czech republic,NA,H-1589-2014,NA,WOS:000318969800001,788,J,2013,NA
7036,7036,7036,"Jarosik, Vojtech",12,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.",acad sci czech republ,inst bot,25243, pruhonice,NA,czech republic,NA,NA,NA,WOS:000318969800001,788,J,2013,NA
7042,7042,7042,"Pysek, Petr",16,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.",acad sci czech republ,inst bot,25243, pruhonice,NA,czech republic,NA,B-1957-2012,NA,WOS:000318969800001,788,J,2013,NA
7205,7205,2126,"Novotny, Vojtech",2,"Acad Sci Czech Republic, Ctr Biol, Ceske Budejovice, Czech Republic.",acad sci czech republic,NA,NA,ctr biol,ceske budejovice,czech republic,NA,G-9434-2014,0000-0001-7918-8023,WOS:000313800600006,818,J,2013,NA
1815,1815,1815,"Chen, Chaolun Allen",34,"Acad Sinica, Biodivers Res Ctr, Coral Reef Ecol & Evolut Lab, Taipei, Taiwan.",acad sinica,biodivers res ctr,NA,coral reef ecol & evolut lab,taipei,taiwan,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
5929,5929,5929,"Hsieh, Hwey-Lian",3,"Acad Sinica, Biodivers Res Ctr, Taipei 115, Taiwan.",acad sinica,NA,NA,biodivers res ctr,taipei ,taiwan,NA,NA,NA,WOS:000346418900014,654,J,2014,NA
1994,1994,1994,"Shao, Kwang-Tsao",208,"Acad Sinica, Biodivers Res Ctr, Taipei, Taiwan.",acad sinica,NA,NA,biodivers res ctr,taipei,taiwan,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
2636,2636,2636,"Galka, Mariusz",5,"Adam Mickiewicz Univ, Dept Biogeog & Palaeoecol, Poznan, Poland.",adam mickiewicz univ,NA,NA,dept biogeog & palaeoecol,poznan,poland,NA,NA,0000-0001-8906-944X,WOS:000423994700045,239,J,2018,NA
6721,6721,6721,"Stevart, Tariq",46,"Africa & Madagascar Dept, Missouri Bot Garden, St Louis, MO USA.",africa & madagascar dept,NA,NA,st louis,mo,usa,NA,NA,NA,WOS:000326649100003,749,J,2013,NA
2658,2658,2658,"Bainard, Luke D.",3,"Agr & Agri Food Canada, Swift Current Res & Dev Ctr, Swift Current, SK, Canada.",agr & agri food canada,swift current res & dev ctr,NA,swift current,sk,canada,NA,NA,NA,WOS:000422779100008,240,J,2018,NA
1117,1117,1117,"Osem, Yagil",13,"Agr Res Org, Volcani Ctr, Inst Plant Sci, IL-50250 Bet Dagan, Israel.",agr res org,inst plant sci,50250, bet dagan,NA,israel,NA,NA,NA,WOS:000456172000002,116,J,2019,NA
867,867,2839,"Ding, Yongzhen",9,"Agroenvironm Protect Inst, Tianjin, Peoples R China.",agroenvironm protect inst,agroenvironm protect inst,NA,tianjin,NA,peoples r china,NA,NA,NA,WOS:000460189400012,96,J,2019,NA
1853,1853,1853,"Garcia, Hernando",72,"Alexander von Humboldt Biol Resources Res Inst, Bogota, Colombia.",alexander von humboldt biol resources res inst,alexander von humboldt biol resources res inst,NA,bogota,NA,colombia,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
1944,1944,4866,"Norden, Natalia",158,"Alexander von Humboldt Biol Resources Res Inst, Bogota, Colombia.",alexander von humboldt biol resources res inst,alexander von humboldt biol resources res inst,NA,bogota,NA,colombia,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
1986,1986,1986,"Salgado, Beatriz",201,"Alexander von Humboldt Biol Resources Res Inst, Bogota, Colombia.",alexander von humboldt biol resources res inst,alexander von humboldt biol resources res inst,NA,bogota,NA,colombia,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
2031,2031,2031,"Vallejo, Martha, I",242,"Alexander von Humboldt Biol Resources Res Inst, Bogota, Colombia.",alexander von humboldt biol resources res inst,alexander von humboldt biol resources res inst,NA,bogota,NA,colombia,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
4522,4522,4522,"Van Tassell, James L.",2,"Amer Museum Nat Hist, Dept Ichthyol, Cent Pk West 79th St, New York, NY 10024 USA.",amer museum nat hist,cent pk west 79th st,10024,new york,ny,usa,NA,NA,NA,WOS:000380949700012,422,J,2016,NA
4723,4723,4723,"Pinto, C. Miguel",2,"Amer Museum Nat Hist, Sackler Inst Comparat Genom, New York, NY 10024 USA.",amer museum nat hist,sackler inst comparat genom,10024,new york,ny,usa,NA,NA,NA,WOS:000374768800006,457,J,2016,NA
1523,1523,1523,"Cornejo Valverde, Fernando",124,"Andes Amazon Biodivers Program, Madre De Dios, Peru.",andes amazon biodivers program,NA,NA,madre de dios,NA,peru,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
2997,2997,2997,"Guzman Hernandez, Vicente",52,"APFFLT CONANP, Campeche, Mexico.",apfflt conanp,NA,NA,campeche,NA,mexico,NA,NA,NA,WOS:000412322700011,275,J,2017,NA
7192,7192,7192,"Hagen, Stephen",8,"Appl GeoSolut, Durham, NH 03824 USA.",appl geosolut,NA,3824,durham,nh,usa,NA,NA,NA,WOS:000313813100008,817,J,2013,NA
8826,8826,8826,"Porta, D.",95,"AquaSolut Biotech, Malaga 29590, Spain.",aquasolut biotech,NA,29590,malaga,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8827,8827,8828,"Porta, J.",96,"AquaSolut Biotech, Malaga 29590, Spain.",aquasolut biotech,NA,29590,malaga,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8828,8828,8828,"Porta, J.",97,"AquaSolut Biotech, Malaga 29590, Spain.",aquasolut biotech,NA,29590,malaga,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
1766,1766,2151,"Wolf, Amy",2,"Arable Labs, Princeton, NJ 08544 USA.",arable labs,NA,8544,princeton,nj,usa,NA,NA,NA,WOS:000435270600003,180,J,2018,NA
8770,8770,8770,"Gosa, A.",42,"Aranzadi Soc Sci, Donostia San Sebastian 20014, Spain.",aranzadi soc sci,NA,20014,donostia san sebastian,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
5541,5541,6530,"Landberg, Tobias",3,"Arcadia Univ, Dept Biol, Glenside, PA 19038 USA.",arcadia univ,dept biol,19038,glenside,pa,usa,NA,NA,NA,WOS:000358454500017,600,J,2015,NA
3582,3582,3582,"Bacorizo, Jose",4,"Arimae Tierras Colect Embera & Wounaan, Bella Vista, Panama.",arimae tierras colect embera & wounaan,NA,NA,bella vista,NA,panama,NA,NA,NA,WOS:000397091300024,357,J,2017,NA
3583,3583,3583,"Barrigon, Joselito",5,"Arimae Tierras Colect Embera & Wounaan, Bella Vista, Panama.",arimae tierras colect embera & wounaan,NA,NA,bella vista,NA,panama,NA,NA,NA,WOS:000397091300024,357,J,2017,NA
3584,3584,3584,"Barrigon, Raul",6,"Arimae Tierras Colect Embera & Wounaan, Bella Vista, Panama.",arimae tierras colect embera & wounaan,NA,NA,bella vista,NA,panama,NA,NA,NA,WOS:000397091300024,357,J,2017,NA
3591,3591,3591,"Opua, Mariano",9,"Arimae Tierras Colect Embera & Wounaan, Bella Vista, Panama.",arimae tierras colect embera & wounaan,NA,NA,bella vista,NA,panama,NA,NA,NA,WOS:000397091300024,357,J,2017,NA
7642,7642,7642,"Childers, Daniel L.",8,"Arizona State Univ, Global Inst Sustainabil, Tempe, AZ 85287 USA.",arizona state univ,global inst sustainabil,85287,tempe,az,usa,NA,NA,0000-0003-3904-0803,WOS:000306594300015,880,J,2012,NA
2518,2518,2518,"Birgiolas, Justas",2,"Arizona State Univ, Sch Life Sci, 427 E Tyler Mall, Tempe, AZ 85287 USA.",arizona state univ,427 e tyler mall,85287,tempe,az,usa,NA,NA,NA,WOS:000428864200028,221,J,2018,NA
2519,2519,2519,"Jernigan, Christopher M.",1,"Arizona State Univ, Sch Life Sci, 427 E Tyler Mall, Tempe, AZ 85287 USA.",arizona state univ,427 e tyler mall,85287,tempe,az,usa,"smithsonian trop res inst, balboa, panama.",NA,NA,WOS:000428864200028,221,J,2018,NA
2520,2520,2520,"McHugh, Cora",3,"Arizona State Univ, Sch Life Sci, 427 E Tyler Mall, Tempe, AZ 85287 USA.",arizona state univ,427 e tyler mall,85287,tempe,az,usa,NA,NA,NA,WOS:000428864200028,221,J,2018,NA
2522,2522,2522,"Smith, Brian H.",6,"Arizona State Univ, Sch Life Sci, 427 E Tyler Mall, Tempe, AZ 85287 USA.",arizona state univ,427 e tyler mall,85287,tempe,az,usa,NA,NA,NA,WOS:000428864200028,221,J,2018,NA
2765,2765,2765,"Marting, Peter R.",1,"Arizona State Univ, Sch Life Sci, ISTB1 353,427 East Tyler Mall, Tempe, AZ 85287 USA.",arizona state univ,427 east tyler mall,85287,tempe,az,usa,"smithsonian trop res inst, luis clement ave,bldg 401 tupper, panama city, panama.",NA,NA,WOS:000422957500036,252,J,2018,NA
2766,2766,2766,"Pratt, Stephen C.",3,"Arizona State Univ, Sch Life Sci, ISTB1 353,427 East Tyler Mall, Tempe, AZ 85287 USA.",arizona state univ,427 east tyler mall,85287,tempe,az,usa,NA,NA,NA,WOS:000422957500036,252,J,2018,NA
4529,4529,4529,"McGraw, Kevin",7,"Arizona State Univ, Sch Life Sci, Life Sci C Wing,Room 522, Tempe, AZ 85287 USA.",arizona state univ,room 522,85287,tempe,az,usa,NA,NA,NA,WOS:000379520200002,424,J,2016,NA
581,581,581,"Moody, Eric K.",1,"Arizona State Univ, Sch Life Sci, Tempe, AZ 85281 USA.",arizona state univ,sch life sci,85281,tempe,az,usa,"iowa state univ, dept ecol evolut & organismal biol, ames, ia 50011 usa.",NA,0000-0002-7484-448X,WOS:000474935000004,62,J,2019,NA
5478,5478,5478,"Seymoure, B. M.",1,"Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.",arizona state univ,sch life sci,85287,tempe,az,usa,"arizona state univ, sch life sci, tempe, az 85287 usa.",NA,NA,WOS:000362591200004,588,J,2015,NA
7607,7607,7607,"Elser, James J.",7,"Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.",arizona state univ,sch life sci,85287,tempe,az,usa,NA,A-7082-2008,0000-0002-1460-2155,WOS:000306274400003,877,J,2012,NA
7753,7753,7753,"Amdam, Gro V.",4,"Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.",arizona state univ,sch life sci,85287,tempe,az,usa,NA,NA,NA,WOS:000300822400024,903,J,2012,NA
8966,8966,7473,"Boyle, Sarah A.",1,"Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.",arizona state univ,sch life sci,85287,tempe,az,usa,"rhodes coll, dept biol, 2000 n pkwy, memphis, tn 38112 usa.",NA,NA,WOS:000278427700014,1057,J,2010,NA
8967,8967,8967,"Smith, Andrew T.",2,"Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.",arizona state univ,sch life sci,85287,tempe,az,usa,NA,NA,NA,WOS:000278427700014,1057,J,2010,NA
599,599,1346,"Duell, Meghan",3,"Arizona State Univ, Sch Life Sci, Tempe, AZ USA.",arizona state univ,NA,NA,tempe,az,usa,NA,NA,NA,WOS:000473752400013,66,J,2019,NA
1346,1346,1346,"Duell, Meghan",3,"Arizona State Univ, Sch Life Sci, Tempe, AZ USA.",arizona state univ,NA,NA,tempe,az,usa,NA,NA,NA,WOS:000450810600010,142,J,2018,NA
2640,2640,2640,"Lahteenoja, Outi",23,"Arizona State Univ, Sch Life Sci, Tempe, AZ USA.",arizona state univ,NA,NA,tempe,az,usa,NA,NA,0000-0002-5730-5804,WOS:000423994700045,239,J,2018,NA
2301,2301,2301,"Berrios, Hazel K.",3,"Arkansas State Univ, Dept Biol Sci, Jonesboro, AR USA.",arkansas state univ,NA,NA,jonesboro,ar,usa,NA,NA,NA,WOS:000435776600019,197,J,2018,NA
5651,5651,5651,"Webb, Campbell O.",32,"Arnold Arboretum Harvard Univ, Boston, MA 02131 USA.",arnold arboretum harvard univ,NA,2131,boston,ma,usa,NA,NA,NA,WOS:000356630600020,609,J,2015,NA
4838,4838,1323,"Davis, Adam S.",5,"ARS, Global Change & Photosynth Res Unit, USDA, Urbana, IL USA.",ars,NA,NA,urbana,il,usa,NA,NA,NA,WOS:000452062100115,480,J,2016,NA
8779,8779,8779,"Hoelmer, Kim A.",48,"ARS, USDA, Beneficial Insect Intro Res Unit, Newark, DE 19711 USA.",ars,beneficial insect intro res unit,19711,newark,de,usa,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8595,8595,1323,"Davis, Adam S.",2,"ARS, USDA, Global Change & Photosynthesis Res Unit, Urbana, IL 61801 USA.",ars,global change & photosynthesis res unit,61801,urbana,il,usa,NA,NA,0000-0002-7196-1197,WOS:000285301100011,1011,J,2011,NA
8596,8596,8596,"Schutte, Brian J.",3,"ARS, USDA, Global Change & Photosynthesis Res Unit, Urbana, IL 61801 USA.",ars,global change & photosynthesis res unit,61801,urbana,il,usa,NA,NA,NA,WOS:000285301100011,1011,J,2011,NA
6529,6529,6529,"Srygley, Robert B.",1,"ARS, USDA, Northern Plains Agr Res Lab, Sidney, MT 59270 USA.",ars,northern plains agr res lab,59270,sidney,mt,usa,"ars, usda, northern plains agr res lab, 1500 n cent ave, sidney, mt 59270 usa.",NA,NA,WOS:000329289900012,734,J,2014,NA
2472,2472,2472,"Seyfried, Mark",11,"ARS, USDA, Northwest Watershed Res Ctr, Boise, ID 83712 USA.",ars,northwest watershed res ctr,83712,boise,id,usa,NA,NA,NA,WOS:000430119600001,213,J,2018,NA
8765,8765,8765,"Ganeshaiah, K. N.",37,"Ashoka Trust Res Ecol & Environm, Conservat Genet Lab, Bangalore 560064, Karnataka, India.",ashoka trust res ecol & environm,conservat genet lab,rnata,kaka,NA,india,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8797,8797,8797,"Kumar, L. Naveen",87,"Ashoka Trust Res Ecol & Environm, Conservat Genet Lab, Bangalore 560064, Karnataka, India.",ashoka trust res ecol & environm,conservat genet lab,rnata,kaka,NA,india,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8832,8832,8832,"Ravikanth, G.",101,"Ashoka Trust Res Ecol & Environm, Conservat Genet Lab, Bangalore 560064, Karnataka, India.",ashoka trust res ecol & environm,conservat genet lab,rnata,kaka,NA,india,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8842,8842,8842,"Shaanker, R. Uma",123,"Ashoka Trust Res Ecol & Environm, Conservat Genet Lab, Bangalore 560064, Karnataka, India.",ashoka trust res ecol & environm,conservat genet lab,rnata,kaka,NA,india,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8847,8847,8847,"Sumangala, R. C.",116,"Ashoka Trust Res Ecol & Environm, Conservat Genet Lab, Bangalore 560064, Karnataka, India.",ashoka trust res ecol & environm,conservat genet lab,rnata,kaka,NA,india,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
5343,5343,5343,"Ramos, Jesus",3,"Asociac Conservac Cuenca Amazon, Jiron Cusco 499, Puerto Maldonad, Peru.",asociac conservac cuenca amazon,NA,NA,jiron cusco ,puerto maldonad,peru,NA,NA,NA,WOS:000264212400006,565,J,2009,NA
4510,4510,4510,"Mandica, M.",15,"Atlanta Bot Garden, Dept Res & Conservat, Atlanta, GA USA.",atlanta bot garden,NA,NA,atlanta,ga,usa,NA,NA,NA,WOS:000381208400005,421,J,2016,NA
5229,5229,5229,"Hiremath, Ankila",15,"ATREE, New Delhi 110014, India.",atree,NA,11001,new delhi,NA,india,NA,NA,NA,WOS:000267071500021,541,J,2009,NA
2049,2049,2049,"Williams, Richard",261,"Australian Antarct Div, Kingston, Tas, Australia.",australian antarct div,NA,NA,kingston,tas,australia,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
5624,5624,5624,"Doust, Susan",11,"Australian Antarctic Div, Kingston, Tas 7050, Australia.",australian antarctic div,NA,NA,kingston,tas ,australia,NA,NA,NA,WOS:000356630600020,609,J,2015,NA
2240,2240,2240,"Backwell, Patricia R. Y.",3,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 0200, Australia.",australian natl univ,res sch biol,NA,canberra,act ,australia,NA,C-8883-2009,NA,WOS:000431708800004,190,J,2018,NA
2242,2242,2242,"Heatwole, Siobhan J.",1,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 0200, Australia.",australian natl univ,res sch biol,NA,canberra,act ,australia,"univ wollongong, sch biol sci, wollongong, nsw 2522, australia.",NA,NA,WOS:000431708800004,190,J,2018,NA
1363,1363,1363,"Kruuk, Loeske E. B.",11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.",australian natl univ,res sch biol,NA,canberra,act ,australia,NA,J-3295-2012,0000-0001-8588-1123,WOS:000449937900005,145,J,2018,NA
1364,1364,1363,"Kruuk, Loeske E. B.",11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.",australian natl univ,res sch biol,NA,canberra,act ,australia,NA,J-3295-2012,0000-0001-8588-1123,WOS:000449937900005,145,J,2018,NA
1365,1365,1363,"Kruuk, Loeske E. B.",11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.",australian natl univ,res sch biol,NA,canberra,act ,australia,NA,AAB-8714-2019,0000-0001-8588-1123,WOS:000449937900005,145,J,2018,NA
1366,1366,1363,"Kruuk, Loeske E. B.",11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.",australian natl univ,res sch biol,NA,canberra,act ,australia,NA,AAB-8714-2019,0000-0001-8588-1123,WOS:000449937900005,145,J,2018,NA
4357,4357,2240,"Backwell, Patricia R. Y.",3,"Australian Natl Univ, Res Sch Biol, Canberra, ACT, Australia.",australian natl univ,res sch biol,NA,canberra,act,australia,NA,C-8883-2009,NA,WOS:000386429200026,392,J,2016,NA
4359,4359,4359,"Perez, Daniela M.",1,"Australian Natl Univ, Res Sch Biol, Canberra, ACT, Australia.",australian natl univ,res sch biol,NA,canberra,act,australia,"australian natl univ, res sch biol, div evolut ecol & genet, canberra, act, australia.",NA,NA,WOS:000386429200026,392,J,2016,NA
8567,8567,8567,"Wilson, Rohan",51,"Australian Natl Univ, Res Sch Biol, Canberra, ACT, Australia.",australian natl univ,res sch biol,NA,canberra,act,australia,NA,NA,NA,WOS:000287168100059,1005,J,2011,NA
7327,7327,7327,"Pino, Joan",2,"Autonomous Univ Barcelona, CREAF, Ctr Ecol Res & Forestry Applicat, E-08193 Barcelona, Spain.",autonomous univ barcelona,creaf,8193, barcelona,NA,spain,NA,H-6253-2015,0000-0003-0939-7502,WOS:000310999400013,836,J,2012,NA
8026,8026,8026,"Vohwinkel, Reinhard",4,"Avifaunist Untersuchungen, D-42553 Velbert, Nordrhein Westf, Germany.",avifaunist untersuchungen,NA,42553, velbert,nordrhein westf,germany,NA,NA,NA,WOS:000297955800013,937,J,2011,NA
1822,1822,1822,"Cotano, Unai",42,"AZTi Fundazioa, Herrera Kaia, Pasaia, Spain.",azti fundazioa,NA,NA,herrera kaia,pasaia,spain,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
1914,1914,1914,"Louzao, Maite",130,"AZTi Fundazioa, Herrera Kaia, Pasaia, Spain.",azti fundazioa,NA,NA,herrera kaia,pasaia,spain,NA,N-5379-2014,0000-0002-9997-5144,WOS:000439785700001,183,J,2018,NA
3685,3685,3685,"Collins, C. D.",1,"Bard Coll, Biol Program, Annandale On Hudson, NY 12504 USA.",bard coll,biol program,12504,annandale on hudson,ny,usa,"bard coll, biol program, annandale on hudson, ny 12504 usa.",NA,NA,WOS:000394670600011,369,J,2017,NA
8372,8372,5880,"Weise, Christa D.",28,"Bat Conservat Int, Austin, TX 78716 USA.",bat conservat int,NA,78716,austin,tx,usa,NA,NA,NA,WOS:000290587100031,970,J,2011,NA
1791,1791,1791,"Baessler, Claus",16,"Bavarian Forest Natl Pk, Grafenau, Germany.",bavarian forest natl pk,NA,NA,grafenau,NA,germany,NA,NA,0000-0001-8177-8997,WOS:000439785700001,183,J,2018,NA
1935,1935,2750,"Mueller, Joerg",149,"Bavarian Forest Natl Pk, Grafenau, Germany.",bavarian forest natl pk,NA,NA,grafenau,NA,germany,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
5887,5887,5887,"Kang, David S.",7,"Baylor Univ, Dept Biol, Waco, TX 76798 USA.",baylor univ,dept biol,76798,waco,tx,usa,NA,NA,NA,WOS:000346699100021,648,J,2015,NA
5898,5898,5898,"Sim, Cheolho",15,"Baylor Univ, Dept Biol, Waco, TX 76798 USA.",baylor univ,dept biol,76798,waco,tx,usa,NA,NA,NA,WOS:000346699100021,648,J,2015,NA
2568,2568,5056,"Engelbrecht, Bettina M. J.",5,"Bayreuth Ctr Ecol & Environm Res BayCEER, Dept Plant Ecol, D-95440 Bayreuth, Germany.",bayreuth ctr ecol & environm res bayceer,dept plant ecol,95440, bayreuth,NA,germany,NA,NA,NA,WOS:000427005400013,228,J,2018,NA
2571,2571,2571,"Weissflog, Anita",1,"Bayreuth Ctr Ecol & Environm Res BayCEER, Dept Plant Ecol, D-95440 Bayreuth, Germany.",bayreuth ctr ecol & environm res bayceer,dept plant ecol,95440, bayreuth,NA,germany,"bayreuth ctr ecol & environm res bayceer, dept plant ecol, d-95440 bayreuth, germany.",NA,NA,WOS:000427005400013,228,J,2018,NA
3414,3414,3414,"Wang, Yunquan",4,"Beijing Normal Univ, Coll Life Sci, Beijing 100875, Peoples R China.",beijing normal univ,coll life sci,10087,beijing,NA,peoples r china,NA,O-6916-2019,0000-0001-6022-2340,WOS:000400369200016,331,J,2017,NA
